url,x,y,cluster
https://www.getmaxim.ai/docs/library/evaluators/pre-built-evaluators/statistical-evaluators/rougelsum,-2.0738676,0.09887921,6
https://www.getmaxim.ai/docs/library/evaluators/pre-built-evaluators/statistical-evaluators/semantic-similarity,-1.800425,-0.18413378,6
https://www.getmaxim.ai/docs/library/evaluators/pre-built-evaluators/statistical-evaluators/sql-query-analysis,-2.1349041,0.2500293,6
https://www.getmaxim.ai/docs/library/evaluators/pre-built-evaluators/statistical-evaluators/sqlite-validation,-2.9694555,1.6965946,6
https://www.getmaxim.ai/docs/library/evaluators/pre-built-evaluators/statistical-evaluators/tool-call-accuracy,-2.8450933,2.8008335,6
https://www.getmaxim.ai/docs/library/evaluators/pre-built-evaluators/statistical-evaluators/tree-similarity-editing-distance,-1.8200794,-0.16815422,6
https://www.getmaxim.ai/docs/library/evaluators/pre-built-evaluators/voice-evaluators/abrupt-disconnection,-3.6742818,2.1636317,6
https://www.getmaxim.ai/docs/library/evaluators/pre-built-evaluators/voice-evaluators/ai-interrupting-user,-3.7582004,2.0941756,6
https://www.getmaxim.ai/docs/library/evaluators/pre-built-evaluators/voice-evaluators/sentiment-analysis,-3.6936224,2.1755655,6
https://www.getmaxim.ai/docs/library/evaluators/pre-built-evaluators/voice-evaluators/signal-to-noise-ratio,-3.7745345,2.0910528,6
https://www.getmaxim.ai/docs/library/evaluators/pre-built-evaluators/voice-evaluators/user-interrupting-ai,-3.7297482,2.1210632,6
https://www.getmaxim.ai/docs/library/evaluators/pre-built-evaluators/voice-evaluators/user-satisfaction,-3.7410502,2.121732,6
https://www.getmaxim.ai/docs/library/evaluators/pre-built-evaluators/voice-evaluators/wer,-3.7197917,2.1539602,6
https://www.getmaxim.ai/docs/library/evaluators/sessions-in-evaluators,1.9181265,7.8868833,2
https://www.getmaxim.ai/docs/library/evaluators/third-party-evaluators,-3.4575155,3.0422716,6
https://www.getmaxim.ai/docs/library/evaluators/variables-mapping,0.3628589,9.213478,4
https://www.getmaxim.ai/docs/library/overview,0.77680695,10.497987,4
https://www.getmaxim.ai/docs/library/prompt-partials,-0.23308519,8.908425,4
https://www.getmaxim.ai/docs/library/prompt-tools,-0.8598545,8.862374,4
https://www.getmaxim.ai/docs/log repositories/log-repository/create-a-new-log-repository,-4.5300927,13.046796,3
https://www.getmaxim.ai/docs/log repositories/log-repository/delete-a-log-repository,-4.596689,12.838065,3
https://www.getmaxim.ai/docs/log repositories/log-repository/get-log-repositories,-4.7170963,12.518557,3
https://www.getmaxim.ai/docs/log repositories/log-repository/get-trace-by-id,-5.114715,14.421795,3
https://www.getmaxim.ai/docs/log repositories/log-repository/get-unique-values-for-a-tag,-4.6459007,12.862978,3
https://www.getmaxim.ai/docs/log repositories/log-repository/update-log-repository,-4.5388575,13.084094,3
https://www.getmaxim.ai/docs/logging/sdk-logging/push-logs,2.985163,7.9265933,2
https://www.getmaxim.ai/docs/offline-evals/concepts,0.3326175,9.888366,4
https://www.getmaxim.ai/docs/offline-evals/guides/create-customer-support-agent,1.1809154,9.630813,4
https://www.getmaxim.ai/docs/offline-evals/guides/create-product-description-generator,1.1406432,9.500611,4
https://www.getmaxim.ai/docs/offline-evals/guides/evaluating-the-quality-of-ai-hr-assistants,1.0984851,10.046052,4
https://www.getmaxim.ai/docs/offline-evals/guides/evaluating-the-quality-of-healthcare-assistants-using-maxim-ai,1.1158998,9.185327,4
https://www.getmaxim.ai/docs/offline-evals/overview,0.5309986,10.454637,4
https://www.getmaxim.ai/docs/offline-evals/via-sdk/agent-http/ci-cd-integration,1.7767614,9.562042,4
https://www.getmaxim.ai/docs/offline-evals/via-sdk/agent-http/endpoint-on-maxim,1.5730503,9.658318,4
https://www.getmaxim.ai/docs/offline-evals/via-sdk/agent-http/local-endpoint,2.2614017,9.3638315,4
https://www.getmaxim.ai/docs/offline-evals/via-sdk/agent-http/quickstart,2.0035355,9.576507,4
https://www.getmaxim.ai/docs/offline-evals/via-sdk/agent-no-code/agent-on-maxim,1.5133063,9.614315,4
https://www.getmaxim.ai/docs/offline-evals/via-sdk/agent-no-code/quickstart,1.8485411,9.561203,4
https://www.getmaxim.ai/docs/offline-evals/via-sdk/local-agent,2.547376,9.326152,4
https://www.getmaxim.ai/docs/offline-evals/via-sdk/prompts/ci-cd-integration,1.3455477,9.024277,4
https://www.getmaxim.ai/docs/offline-evals/via-sdk/prompts/local-prompt,2.4285142,9.155234,4
https://www.getmaxim.ai/docs/offline-evals/via-sdk/prompts/maxim-prompt,-0.0666541,8.968219,4
https://www.getmaxim.ai/docs/offline-evals/via-sdk/prompts/prompt-management,-0.07813278,9.274493,4
https://www.getmaxim.ai/docs/offline-evals/via-sdk/prompts/quickstart,1.7317371,9.362378,4
https://www.getmaxim.ai/docs/offline-evals/via-ui/advanced/customized-reports,0.5319682,8.86815,2
https://www.getmaxim.ai/docs/offline-evals/via-ui/advanced/dataset-evaluation,0.77127624,8.954083,4
https://www.getmaxim.ai/docs/offline-evals/via-ui/advanced/notifications,0.35204712,8.591995,4
https://www.getmaxim.ai/docs/offline-evals/via-ui/advanced/presets,0.62192404,8.826529,4
https://www.getmaxim.ai/docs/offline-evals/via-ui/advanced/scheduled-runs,0.45749283,8.650694,4
https://www.getmaxim.ai/docs/offline-evals/via-ui/advanced/tag-reports,0.43288672,8.388652,2
https://www.getmaxim.ai/docs/offline-evals/via-ui/agents-via-http-endpoint/agent-evals,1.1627065,9.738889,4
https://www.getmaxim.ai/docs/offline-evals/via-ui/agents-via-http-endpoint/environments,-0.34133843,9.858855,4
https://www.getmaxim.ai/docs/offline-evals/via-ui/agents-via-http-endpoint/quickstart,1.1753068,9.810818,4
https://www.getmaxim.ai/docs/offline-evals/via-ui/agents-via-http-endpoint/scripts,1.0151566,9.961927,4
https://www.getmaxim.ai/docs/offline-evals/via-ui/agents-via-no-code-builder/agent-deployment,-0.073153615,9.505152,4
https://www.getmaxim.ai/docs/offline-evals/via-ui/agents-via-no-code-builder/agent-evals,0.69978887,9.0043335,4
https://www.getmaxim.ai/docs/offline-evals/via-ui/agents-via-no-code-builder/error-debugging,1.3445641,9.628241,4
https://www.getmaxim.ai/docs/offline-evals/via-ui/agents-via-no-code-builder/loops,1.2597498,9.529758,4
https://www.getmaxim.ai/docs/offline-evals/via-ui/agents-via-no-code-builder/multi-agent-system,0.9553602,9.4236145,4
https://www.getmaxim.ai/docs/offline-evals/via-ui/agents-via-no-code-builder/quickstart,0.9223055,9.110969,4
https://www.getmaxim.ai/docs/offline-evals/via-ui/agents-via-no-code-builder/types-of-nodes,1.393584,9.858326,4
https://www.getmaxim.ai/docs/offline-evals/via-ui/agents-via-no-code-builder/variables-in-agents,0.5504598,9.188327,4
https://www.getmaxim.ai/docs/offline-evals/via-ui/prompts/folders-and-tags,0.11275089,9.05605,4
https://www.getmaxim.ai/docs/offline-evals/via-ui/prompts/human-annotation,0.9246414,8.513717,2
https://www.getmaxim.ai/docs/offline-evals/via-ui/prompts/mcp,-0.69576263,8.960107,4
https://www.getmaxim.ai/docs/offline-evals/via-ui/prompts/prompt-deployment,-0.046085924,9.38784,4
https://www.getmaxim.ai/docs/offline-evals/via-ui/prompts/prompt-evals,0.30028787,8.55044,2
https://www.getmaxim.ai/docs/offline-evals/via-ui/prompts/prompt-optimization,0.118723564,8.784008,4
https://www.getmaxim.ai/docs/offline-evals/via-ui/prompts/prompt-partials,-0.17862986,8.9173975,4
https://www.getmaxim.ai/docs/offline-evals/via-ui/prompts/prompt-playground,-0.23137294,9.157732,4
https://www.getmaxim.ai/docs/offline-evals/via-ui/prompts/prompt-sessions,1.963419,7.94577,2
https://www.getmaxim.ai/docs/offline-evals/via-ui/prompts/prompt-versions,0.0013062028,8.784904,2
https://www.getmaxim.ai/docs/offline-evals/via-ui/prompts/quickstart,0.35880792,8.770569,4
https://www.getmaxim.ai/docs/offline-evals/via-ui/prompts/retrieval,1.2086942,10.288969,4
https://www.getmaxim.ai/docs/offline-evals/via-ui/prompts/tool-calls,-0.728692,8.864688,4
https://www.getmaxim.ai/docs/online-evals/overview,1.6551214,8.274458,2
https://www.getmaxim.ai/docs/online-evals/set-up-alerts-and-notifications,-3.8036597,12.822823,4
https://www.getmaxim.ai/docs/online-evals/via-sdk/node-level-evaluation,1.8681802,8.530246,4
https://www.getmaxim.ai/docs/online-evals/via-ui/set-up-auto-evaluation-on-logs,1.7281295,8.198058,2
https://www.getmaxim.ai/docs/online-evals/via-ui/set-up-human-annotation-on-logs,1.4556781,8.278131,2
https://www.getmaxim.ai/docs/prompts/prompt-config/get-prompt-config,-5.1948743,14.445264,3
https://www.getmaxim.ai/docs/prompts/prompt-config/update-prompt-config,-5.118883,14.429595,3
https://www.getmaxim.ai/docs/prompts/prompt-deployment/deploy-prompt-version,-5.0964346,14.457526,3
https://www.getmaxim.ai/docs/prompts/prompt-version/create-a-prompt-version,-4.372419,13.152817,3
https://www.getmaxim.ai/docs/prompts/prompt-version/get-prompt-versions,-5.232192,14.488091,3
https://www.getmaxim.ai/docs/prompts/prompt-version/run-prompt-version,-4.209015,12.951707,3
https://www.getmaxim.ai/docs/prompts/prompt/create-prompt,-5.109183,14.510654,3
https://www.getmaxim.ai/docs/prompts/prompt/delete-prompt,-4.647009,12.91885,3
https://www.getmaxim.ai/docs/prompts/prompt/get-prompts,-4.6376734,12.453619,3
https://www.getmaxim.ai/docs/prompts/prompt/update-prompt,-5.1761417,14.445158,3
https://www.getmaxim.ai/docs/public-apis/overview,2.1752748,10.033717,3
https://www.getmaxim.ai/docs/release-notes/Aug 2025/custom-metric-support,1.5658517,7.458888,2
https://www.getmaxim.ai/docs/release-notes/Aug 2025/flexi-evals,1.5722848,8.011566,2
https://www.getmaxim.ai/docs/release-notes/Aug 2025/google-cloud-marketplace,0.004467089,12.075261,4
https://www.getmaxim.ai/docs/release-notes/Aug 2025/new-providers-open-router-cerebras,1.4299871,10.493634,4
https://www.getmaxim.ai/docs/release-notes/Aug 2025/openai-gpt-5,1.7896602,11.024679,4
https://www.getmaxim.ai/docs/release-notes/Aug 2025/saml-based-sso,0.32952324,5.6163497,4
https://www.getmaxim.ai/docs/release-notes/Aug 2025/workspace-duplication,1.0985702,11.6564865,4
https://www.getmaxim.ai/docs/release-notes/July 2025/ai-simulations-prompt-playground,0.32127768,9.976377,4
https://www.getmaxim.ai/docs/release-notes/July 2025/datasets-file-attachments,0.8801036,10.459479,4
https://www.getmaxim.ai/docs/release-notes/July 2025/grok-4-model,1.6360208,10.840816,4
https://www.getmaxim.ai/docs/release-notes/July 2025/human-annotation-revamp,1.4375191,8.16741,2
https://www.getmaxim.ai/docs/release-notes/July 2025/unlimited-log-size,1.6946206,7.4456115,2
https://www.getmaxim.ai/docs/release-notes/Oct 2025/flexible-evaluators,1.3348452,8.286965,4
https://www.getmaxim.ai/docs/release-notes/Oct 2025/litellm-support,3.283642,11.41968,4
https://www.getmaxim.ai/docs/release-notes/Oct 2025/retroactive-evals,1.5225602,7.713045,2
https://www.getmaxim.ai/docs/release-notes/Oct 2025/synthetic-data-generation,0.60909724,9.551694,4
https://www.getmaxim.ai/docs/release-notes/Oct 2025/workspace-rbac,1.051066,11.825796,4
https://www.getmaxim.ai/docs/release-notes/Sep 2025/audit-logs,1.5156314,7.601692,2
https://www.getmaxim.ai/docs/release-notes/Sep 2025/enhanced-graphs-and-search,1.4978799,7.3812327,2
https://www.getmaxim.ai/docs/release-notes/Sep 2025/environment-management,-0.25836262,9.7474,4
https://www.getmaxim.ai/docs/release-notes/Sep 2025/evaluator-session-history,1.5546793,7.9639063,2
https://www.getmaxim.ai/docs/release-notes/Sep 2025/openai-responses-api,-0.076235674,13.965473,4
https://www.getmaxim.ai/docs/release-notes/Sep 2025/voice-agent-simulation,0.88317776,9.365763,4
https://www.getmaxim.ai/docs/sdk/overview,0.23684067,10.571788,4
https://www.getmaxim.ai/docs/sdk/python/integrations/agno/agno,3.0226896,9.910811,4
https://www.getmaxim.ai/docs/sdk/python/integrations/anthropic/anthropic,2.8747873,8.7603245,4
https://www.getmaxim.ai/docs/sdk/python/integrations/crewai/crewai,3.0013547,9.920876,4
https://www.getmaxim.ai/docs/sdk/python/integrations/fireworks/fireworks,-0.9425114,8.855976,4
https://www.getmaxim.ai/docs/sdk/python/integrations/gemini/gemini,2.8448858,8.6688385,4
https://www.getmaxim.ai/docs/sdk/python/integrations/google-adk/google-adk,2.923028,9.541417,4
https://www.getmaxim.ai/docs/sdk/python/integrations/groq/groq,4.0979924,8.984298,4
https://www.getmaxim.ai/docs/sdk/python/integrations/langchain/langchain,3.719165,8.733715,2
https://www.getmaxim.ai/docs/sdk/python/integrations/langgraph/langgraph-with-decorator,3.4955351,9.892666,4
https://www.getmaxim.ai/docs/sdk/python/integrations/langgraph/langgraph-without-decorator,2.8347638,9.104282,4
https://www.getmaxim.ai/docs/sdk/python/integrations/litellm/litellm-proxy,3.5363362,9.916883,4
https://www.getmaxim.ai/docs/sdk/python/integrations/litellm/litellm-sdk,2.9708574,8.746544,4
https://www.getmaxim.ai/docs/sdk/python/integrations/livekit/livekit,2.9583972,9.040742,4
https://www.getmaxim.ai/docs/sdk/python/integrations/llamaindex/llamaindex,2.6773973,9.340021,4
https://www.getmaxim.ai/docs/sdk/python/integrations/mistral/mistral,4.0031047,8.986622,4
https://www.getmaxim.ai/docs/sdk/python/integrations/openai/agents-sdk,2.5999463,9.286719,5
https://www.getmaxim.ai/docs/sdk/python/integrations/openai/one-line-integration,4.1228886,8.837468,4
https://www.getmaxim.ai/docs/sdk/python/integrations/pydantic-ai/pydantic_ai,2.8003953,9.349125,4
https://www.getmaxim.ai/docs/sdk/python/integrations/smolagents/smolagents,2.7435918,9.297166,4
https://www.getmaxim.ai/docs/sdk/python/integrations/together/together,2.9481711,8.910414,4
https://www.getmaxim.ai/docs/sdk/python/overview,3.4284701,11.153952,4
https://www.getmaxim.ai/docs/sdk/python/references/apis/maxim_apis,4.024548,6.770136,5
https://www.getmaxim.ai/docs/sdk/python/references/cache/cache,6.8803015,7.438867,5
https://www.getmaxim.ai/docs/sdk/python/references/cache/inMemory,6.3128123,7.4118724,5
https://www.getmaxim.ai/docs/sdk/python/references/dataset/dataset,3.9342608,6.884181,5
https://www.getmaxim.ai/docs/sdk/python/references/decorators/generation,5.3791203,6.659554,5
https://www.getmaxim.ai/docs/sdk/python/references/decorators/retrieval,5.4741273,6.606357,5
https://www.getmaxim.ai/docs/sdk/python/references/decorators/span,3.5428035,7.6360455,5
https://www.getmaxim.ai/docs/sdk/python/references/decorators/tool_call,5.5288305,6.703584,5
https://www.getmaxim.ai/docs/sdk/python/references/decorators/trace,5.4953165,6.681523,5
https://www.getmaxim.ai/docs/sdk/python/references/evaluators/base_evaluator,6.2019386,7.2762156,5
https://www.getmaxim.ai/docs/sdk/python/references/evaluators/utils,6.2127953,7.005327,5
https://www.getmaxim.ai/docs/sdk/python/references/expiring_key_value_store,6.271743,7.5220532,5
https://www.getmaxim.ai/docs/sdk/python/references/filter_objects,4.229053,6.389369,5
https://www.getmaxim.ai/docs/sdk/python/references/logger/anthropic/client,4.81696,8.778117,4
https://www.getmaxim.ai/docs/sdk/python/references/logger/anthropic/message,3.694454,7.949772,5
https://www.getmaxim.ai/docs/sdk/python/references/logger/anthropic/stream_manager,4.0440073,6.9874163,5
https://www.getmaxim.ai/docs/sdk/python/references/logger/anthropic/utils,4.8956776,6.5503244,5
https://www.getmaxim.ai/docs/sdk/python/references/logger/bedrock/async_client,5.43931,6.619123,5
https://www.getmaxim.ai/docs/sdk/python/references/logger/bedrock/client,5.4124303,6.596278,5
https://www.getmaxim.ai/docs/sdk/python/references/logger/bedrock/utils,6.1798897,6.9589863,5
https://www.getmaxim.ai/docs/sdk/python/references/logger/components/attachment,6.714524,7.2846956,5
https://www.getmaxim.ai/docs/sdk/python/references/logger/components/base,1.4121016,8.362116,5
https://www.getmaxim.ai/docs/sdk/python/references/logger/components/error,6.4494233,7.2564445,5
https://www.getmaxim.ai/docs/sdk/python/references/logger/components/generation,4.3180165,6.3399177,5
https://www.getmaxim.ai/docs/sdk/python/references/logger/components/retrieval,6.4593687,7.110648,5
https://www.getmaxim.ai/docs/sdk/python/references/logger/components/session,4.116275,6.2135844,5
https://www.getmaxim.ai/docs/sdk/python/references/logger/components/span,4.2520733,6.339924,5
https://www.getmaxim.ai/docs/sdk/python/references/logger/components/tool_call,6.4802246,7.162077,5
