url,title,cluster,keywords_top
https://www.getmaxim.ai/docs/library/datasets/import-or-create-datasets,Import or Create Datasets - Maxim Docs,1,column; column type; expected; csv; dataset; agent; test; input column; file; input; columns; useful; datasets; create datasets; images; output; expected output; data; prompts; runs
https://www.getmaxim.ai/docs/library/datasets/manage-datasets,Manage Datasets - Maxim Docs,1,variable; variables; refer; values; add variables; prompt; runtime; variables prompt; dataset; way; split; use; dynamic values; columns; targeted; use variables; rows; context; dataset column; workflow
https://www.getmaxim.ai/docs/library/datasets/synthetic-data-generation,Synthetic Data Generation - Maxim Docs,1,generate; documents; synthetic data; synthetic; agent; expected; variable; context; column; quality; descriptions; customer; simulation; agent simulation; testing; format; workflow testing; variable columns; dataset; existing dataset
https://www.getmaxim.ai/docs/library/datasets/use-local-datasets,Local Datasets - Maxim Docs,1,dataset id; dataset; text payload; type text; entries; payload; id; apikey; text; maxim; content; type; datasets; code; sdk; input type; helping; sdk provides; id input; insert
https://www.getmaxim.ai/docs/library/evaluators/custom-evaluators,Custom Evaluators - Maxim Docs,1,evaluation; pass; tab; evaluator; criteria; variables; scale; mentioned; instructions; pass criteria; string values; evaluators; configure; based evaluators; definition; values; response type; statements; variables tab; entries
https://www.getmaxim.ai/docs/library/evaluators/folders-in-evaluators,Folders in Evaluators - Maxim Docs,4,folder; folders; drag; evaluators; drop; sidebar; menu; evaluator; dropdown; structure; workspace; select; hierarchical organization; folder folder; drag drop; dialog; hierarchical; click button; nested; organizing
https://www.getmaxim.ai/docs/library/evaluators/pre-built-evaluators/ai-evaluators/agent-trajectory,Agent Trajectory - Maxim Docs,6,steps; complete; required; log user; showing steps; inputs session; interaction log; result binary; taken; session complete; complete interaction; binary; reasoning detailed; detailed explanation; missing; showing; task; interaction; completed; input required
https://www.getmaxim.ai/docs/library/evaluators/pre-built-evaluators/ai-evaluators/bias,Bias - Maxim Docs,6,score closer; statements; score; closer; output generated; higher score; lower score; analyzed; content; result value; value continuous; continuous range; range reasoning; bias; detected; reasoning detailed; inputs output; score interpretation; detailed explanation; greater
https://www.getmaxim.ai/docs/library/evaluators/pre-built-evaluators/ai-evaluators/clarity,Clarity - Maxim Docs,6,clarity; 25; lack; result score; score discrete; good; discrete; output generated; text content; analyzed; poor; inputs output; assessment interpretation; generated text; output; assessment; input required; required inputs; explanation; values
https://www.getmaxim.ai/docs/library/evaluators/pre-built-evaluators/ai-evaluators/conciseness,Conciseness - Maxim Docs,6,verbose; 25; highly; result score; score discrete; efficiency; discrete; output generated; text content; inputs output; assessment interpretation; generated text; output; assessment; input required; required inputs; explanation; values; inputs; interpretation
https://www.getmaxim.ai/docs/library/evaluators/pre-built-evaluators/ai-evaluators/consistency,Consistency - Maxim Docs,6,consistent; consistency; input; outputs; room; result score; score discrete; fully; discrete; compatible; highly; improvement; inputs input; assessment interpretation; effectively; detailed explanation; original input; input original; array; assessment
https://www.getmaxim.ai/docs/library/evaluators/pre-built-evaluators/ai-evaluators/context-precision,Context Precision - Maxim Docs,6,precision; nodes; context; retrieved; expected; statements expected; retrieved context; expected output; relevant; relevant context; score closer; statements; output; closer; higher; better; lower; score; ranking; expected response
https://www.getmaxim.ai/docs/library/evaluators/pre-built-evaluators/ai-evaluators/context-recall,Context Recall - Maxim Docs,6,recall; statements expected; retrieved; score closer; context; statements; expected; score; closer; retrieved context; higher; expected output; output; expected response; knowledge base; response output; response; higher score; lower score; closer better
https://www.getmaxim.ai/docs/library/evaluators/pre-built-evaluators/ai-evaluators/context-relevance,Context Relevance - Maxim Docs,6,relevance; input query; context; query; retrieved context; input; retrieved; score closer; statements; closer; higher; better; relevant; inputs; score; answering; meaning; indicate better; input user; higher score
https://www.getmaxim.ai/docs/library/evaluators/pre-built-evaluators/ai-evaluators/faithfulness,Faithfulness - Maxim Docs,6,faithfulness; history; provided context; scores closer; output; input; closer; provided; context; inputs; scores; input user; closer better; closer poor; context output; poor; inputs input; conversation context; user query; result value
https://www.getmaxim.ai/docs/library/evaluators/pre-built-evaluators/ai-evaluators/output-relevance,Output Relevance - Maxim Docs,6,statements; relevance; scores closer; closer; input; inputs; scores; generated response; input user; context output; inputs input; conversation context; user query; result value; value continuous; continuous range; range reasoning; reasoning detailed; assessment interpretation; detailed explanation
https://www.getmaxim.ai/docs/library/evaluators/pre-built-evaluators/ai-evaluators/pii-detection,PII Detection - Maxim Docs,6,yes; output text; analyzed; detected; output; boolean; explanation; protection; evaluates; text; compliance; crucial; maintaining; detection; inputs output; result boolean; input required; required inputs; inputs; interpretation
https://www.getmaxim.ai/docs/library/evaluators/pre-built-evaluators/ai-evaluators/sql-correctness,SQL Correctness - Maxim Docs,6,intent; query; syntax; generated sql; incorrect; natural language; definition; sql; result binary; binary score; wrong; inputs input; reasoning brief; brief explanation; brief; invalid; score reasoning; natural; captures; binary
https://www.getmaxim.ai/docs/library/evaluators/pre-built-evaluators/ai-evaluators/step-completion-strict-match,Step Completion Strict Match - Maxim Docs,6,steps; order; required; log user; showing steps; inputs session; interaction log; result binary; binary score; wrong; session complete; sequence; complete interaction; exact; score reasoning; binary; reasoning detailed; detailed explanation; missing; showing
https://www.getmaxim.ai/docs/library/evaluators/pre-built-evaluators/ai-evaluators/step-completion-unordered-match,Step Completion Unordered Match - Maxim Docs,6,steps; flexible; order; required; dependency; log user; showing steps; inputs session; interaction log; result binary; binary score; session complete; complete interaction; score reasoning; binary; reasoning detailed; detailed explanation; missing; showing; interaction
https://www.getmaxim.ai/docs/library/evaluators/pre-built-evaluators/ai-evaluators/step-utility,Step Utility - Maxim Docs,6,task; step; steps; alignment; effectiveness; utility; relevance; scores closer; overall; closer; scores; session; showing steps; goal; inputs session; interaction log; session complete; complete interaction; result value; value continuous
https://www.getmaxim.ai/docs/library/evaluators/pre-built-evaluators/ai-evaluators/summarization,Summarization - Maxim Docs,6,summary; original; scores indicate; indicate; information; text; scores; score; alignment; indicate better; coverage; compared; inputs input; text evaluated; summarization; result value; value continuous; continuous range; range reasoning; reasoning detailed
https://www.getmaxim.ai/docs/library/evaluators/pre-built-evaluators/ai-evaluators/task-success,Task Success - Maxim Docs,6,task; log user; intended; showing steps; goal; inputs session; interaction log; result binary; binary score; taken; session complete; complete interaction; score reasoning; failed; binary; reasoning detailed; detailed explanation; showing; interaction; completed
https://www.getmaxim.ai/docs/library/evaluators/pre-built-evaluators/ai-evaluators/tool-selection,Tool Selection - Maxim Docs,6,tool; selected; score closer; selection; correctly; closer; tool calls; used; score; calls; inputs session; interaction log; higher score; lower score; session complete; complete interaction; result value; value continuous; continuous range; range reasoning
https://www.getmaxim.ai/docs/library/evaluators/pre-built-evaluators/ai-evaluators/toxicity,Toxicity - Maxim Docs,6,harmful; score closer; content; detected; closer; score; output text; harmful content; toxicity; text content; higher score; lower score; inappropriate; result value; value continuous; continuous range; range reasoning; inputs output; assessment interpretation; greater
https://www.getmaxim.ai/docs/library/evaluators/pre-built-evaluators/overview,Overview - Maxim Docs,1,evaluators; uses; ai; javascript python; workspace; search filter; specific evaluators; evaluation logic; trajectory; agent trajectory; programmatic evaluators; llms; assess ai; faster; ai evaluators; statistical evaluators; clarity; javascript; ai agents; statistical
https://www.getmaxim.ai/docs/library/evaluators/pre-built-evaluators/programmatic-evaluators/contains-special-characters,containsSpecialCharacters - Maxim Docs,6,boolean; input; special; boolean true; string number; validate; string; output; true; number; character; function; evaluator; characters; dataoutput string; assuming evaluator; result boolean; dataoutput; text dataoutput; output compare
https://www.getmaxim.ai/docs/library/evaluators/pre-built-evaluators/programmatic-evaluators/contains-valid-email,containsValidEmail - Maxim Docs,6,email; boolean; input; email addresses; addresses; valid; boolean true; string number; validate; string; output; true; number; function; evaluator; detected; dataoutput string; assuming evaluator; result boolean; dataoutput
https://www.getmaxim.ai/docs/library/evaluators/pre-built-evaluators/programmatic-evaluators/contains-valid-phone-number,containsValidPhoneNumber - Maxim Docs,6,10 digit; digit; phone; 10; number; boolean; validate; input; phone number; boolean true; string number; string; output; true; function; string validate; evaluator; dataoutput string; assuming evaluator; result boolean
https://www.getmaxim.ai/docs/library/evaluators/pre-built-evaluators/programmatic-evaluators/contains-valid-url,containsValidURL - Maxim Docs,6,boolean; input; urls; valid; boolean true; string number; validate; string; output; true; number; function; evaluator; detected; dataoutput string; assuming evaluator; result boolean; dataoutput; text dataoutput; output compare
https://www.getmaxim.ai/docs/library/evaluators/pre-built-evaluators/programmatic-evaluators/count-word-occurrences,countWordOccurrences - Maxim Docs,6,input; boolean; word; boolean true; string number; validate; string; output; true; number; function; evaluator; appears; input string; appear; assuming evaluator; result boolean; dataoutput; text dataoutput; output compare
https://www.getmaxim.ai/docs/library/evaluators/pre-built-evaluators/programmatic-evaluators/is-between-range,isBetweenRange - Maxim Docs,6,string number; boolean; input; value; number; boolean true; validate; expectedoutput; string; output; true; expectedoutput expected; function; evaluator; outside; invalid; assuming evaluator; result boolean; dataoutput; text dataoutput
https://www.getmaxim.ai/docs/library/evaluators/pre-built-evaluators/programmatic-evaluators/is-valid-base64,isValidBase64 - Maxim Docs,6,boolean; validate; base64; string; input; string valid; valid; boolean true; string number; output; true; number; function; string validate; evaluator; true string; false string; dataoutput string; assuming evaluator; result boolean
https://www.getmaxim.ai/docs/library/evaluators/pre-built-evaluators/programmatic-evaluators/is-valid-date,isValidDate - Maxim Docs,6,date; boolean; string; input; string valid; valid; boolean true; string number; validate; output; true; number; function; evaluator; true string; false string; assuming evaluator; result boolean; dataoutput; text dataoutput
